SGB	Number of genomes	Average distance	Max distance	Min distance	Max average distance of rows	Min average distance of rows	Number of outliers
1545	222	0.03514399437242559	0.0637398	0.00145949	0.04936196153846152	0.03105993936651584	0
15460	36	0.020044176904761898	0.0420286	0.00605727	0.03041133714285714	0.014108802	0
15461	9	0.02477876277777779	0.0348353	0.00159816	0.028506975	0.0219261875	0
15462	19	0.022237702830409375	0.0446706	0.000208504	0.035129885555555546	0.014448402777777777	0
15463	26	0.03221545981538456	0.0640426	0.00247191	0.052702695999999986	0.022568980399999997	1
15464	3	0.034311666666666664	0.0428651	0.0173531	0.04279095	0.030034949999999998	0
15465	85	0.02005338948179273	0.0708518	0.00166662	0.03504263214285713	0.014416698571428566	0
15466	18	0.02133224908496733	0.0418697	0.00280734	0.0320355	0.015714451176470585	0
15467	817	0.028588576495795964	0.125345	0.00061899	0.054849975245097944	0.021051169816176458	16
15468	2	0.00301467	0.00301467	0.00301467	0.00301467	0.00301467	0
15469	24	0.017448728804347856	0.0347783	0.00369952	0.027328547826086954	0.01183411260869565	0
15470	97	0.030779321151202844	0.0728967	0.00115999	0.05124193645833335	0.021050821041666667	1
15471	8	0.013242883928571429	0.0265127	0.00511931	0.023230885714285717	0.0099402	0
15472	2	0.00144647	0.00144647	0.00144647	0.00144647	0.00144647	0
15478	19	0.029913414152046777	0.0565766	0.00072825	0.04825001111111111	0.02296029388888889	0
15479	2	0.0164933	0.0164933	0.0164933	0.0164933	0.0164933	0
1547	21	0.03422994704761904	0.0490639	0.00308912	0.041736765	0.029361495000000005	0
15480	39	0.030921946468286103	0.0575785	0.000312573	0.04597507631578948	0.023385515526315796	0
15481	7	0.031718230476190476	0.0461689	0.00848024	0.035058399999999997	0.02870987333333333	0
15482	20	0.02354907110526317	0.0398748	0.00314086	0.034497247368421045	0.018610163157894738	0
15483	3	0.013023456666666669	0.0193587	0.00425207	0.017409149999999998	0.009855835	0
15484	2	0.0273375	0.0273375	0.0273375	0.0273375	0.0273375	0
15485	40	0.02146938912820517	0.0692916	0.00930564	0.033397323076923086	0.01655482538461538	0
15486	18	0.013818923307189545	0.0232865	0.000133896	0.020251088235294118	0.011409784117647056	0
15487	16	0.01687347886333335	0.0365512	2.1443e-05	0.03209325933333333	0.013607948666666666	0
15488	24	0.03662736315217388	0.0617652	0.00125236	0.04856509130434783	0.029512446956521738	0
15489	5	0.034240437	0.0491541	0.00967837	0.03972375	0.030112717499999997	0
1548	6	0.025787957333333333	0.0598436	0.00185767	0.04475046	0.017373688	0
15491	4	0.023482966666666664	0.0317324	0.0139335	0.028922233333333335	0.019333433333333334	0
15493	3	1.9060133333333334e-05	2.62121e-05	1.19092e-05	2.2635599999999997e-05	1.548415e-05	0
15494	78	0.03211319085581101	0.0822757	0.00139967	0.04442231038961037	0.0270999051948052	0
15495	8	0.009249765714285712	0.0165271	0.00270602	0.014684014285714284	0.007239079999999999	0
15496	3	0.030966566666666667	0.039983	0.0151554	0.038872149999999994	0.02645835	0
15497	40	0.019790727448717956	0.0464173	0.00124721	0.0331732358974359	0.014092091794871794	0
15498	3	0.0324176	0.040919	0.0155403	0.04085625	0.0281669	0
1549	19	0.04148546725146203	0.0631145	0.0224638	0.0522266611111111	0.0348971	1
15503	21	0.03763972180952381	0.0492445	0.00877888	0.042033759	0.03264465500000001	0
15505	8	0.010844110342857144	0.0283151	2.38274e-05	0.027008442857142854	0.006801350085714286	0
15506	31	0.02239823423655913	0.0418553	0.00247191	0.03342875666666666	0.017215402666666667	0
15507	39	0.018288759622132267	0.0406823	0.00112166	0.029946521052631573	0.01354667447368421	0
15508	16	0.029062348249999998	0.0517638	0.00419083	0.0422644	0.01958412733333333	0
1550	2	0.0418409	0.0418409	0.0418409	0.0418409	0.0418409	0
15510	3	0.003111766666666667	0.00377996	0.00240009	0.0034676050000000003	0.0027776700000000003	0
15512	4	0.018175516666666666	0.0256309	0.013384	0.021248433333333334	0.014474933333333334	0
15514	2	0.0262685	0.0262685	0.0262685	0.0262685	0.0262685	0
15515	115	0.01840071284515632	0.0294423	0.0012678	0.02474870877192982	0.01479513350877193	0
15518	4	0.004409828333333333	0.00811043	0.00085331	0.007455233333333334	0.0031747666666666666	0
1551	24	0.04202319286231885	0.0596962	0.00157191	0.053154182608695644	0.0355465152173913	1
1552	506	0.04016944148596666	0.101551	7.14446e-06	0.055724827326732604	0.0338712098019802	10
15540	41	0.014163827256097555	0.0377361	0.00268078	0.025753732500000005	0.009826497	0
15547	5	0.0034503190300000006	0.00856897	2.38274e-05	0.008555445	0.002169092925	0
15548	4	0.0001754285833333333	0.000307717	3.57545e-05	0.00025847533333333336	0.00012848783333333335	0
15549	2	0.0010656	0.0010656	0.0010656	0.0010656	0.0010656	0
15550	34	0.012781824307308367	0.0236171	8.83404e-05	0.016054909696969696	0.010650298484848485	0
15551	3	0.032224803333333336	0.0478092	0.00133231	0.047671050000000006	0.024432605000000003	0
15552	7	0.003255214904761906	0.00496225	0.000609093	0.0036723388333333336	0.0027095383333333336	0
15553	3	0.010294703333333334	0.0152723	0.00169831	0.0145929	0.007805905	0
15554	7	0.0024969896666666657	0.00451781	0.000107506	0.004333978333333333	0.0018379878333333332	0
15555	29	0.004128264376847291	0.00926955	0.000169953	0.0065631577500000005	0.0025862299999999997	0
15556	2	0.0046052	0.0046052	0.0046052	0.0046052	0.0046052	0
15557	4393	0.000807113507956737	0.0331395	0.0	0.018068799590163862	0.0005720770708561025	0
15562	6	0.005314606	0.00686046	0.0010351	0.00611064	0.0045910740000000005	0
15564	4	0.00500439	0.00772531	0.00230938	0.007150466666666667	0.003764913333333333	0
15565	3	0.007396026666666667	0.0110051	0.00093638	0.01062585	0.00559149	0
15567	2	0.00621721	0.00621721	0.00621721	0.00621721	0.00621721	0
15568	2	0.000310145	0.000310145	0.000310145	0.000310145	0.000310145	0
1556	5	0.026650319999999995	0.0351336	0.020399	0.030497325	0.024748775	0
15570	3	0.0021805193333333333	0.00314086	0.000641278	0.00295014	0.0017003489999999999	0
15573	2	0.000339304	0.000339304	0.000339304	0.000339304	0.000339304	0
15574	4	0.012798499999999999	0.0135755	0.0122048	0.013106066666666666	0.012341733333333334	0
15575	2	0.00844563	0.00844563	0.00844563	0.00844563	0.00844563	0
15578	5	0.00959842	0.0114865	0.00144387	0.01133805	0.0080446075	0
15579	8	0.017748528571428574	0.0220623	0.0023643	0.019892428571428568	0.014737671428571431	0
1557	74	0.01739748902258422	0.0371871	0.00020368	0.030927182191780818	0.0130282595890411	0
15582	5	0.015954533	0.0198018	0.00100973	0.0185865	0.0137270575	0
15586	2	0.00145949	0.00145949	0.00145949	0.00145949	0.00145949	0
15588	4	0.036251991666666664	0.0503305	0.00977265	0.03729206666666667	0.0357239	0
15589	3	0.02212263	0.0294234	0.00878279	0.02879255	0.018472245	0
1558	15	0.023292284857142832	0.0415116	0.00060662	0.03630493571428572	0.019485661428571426	0
15590	4	0.041532483333333335	0.0478092	0.0329357	0.04762506666666667	0.039050400000000006	0
15594	2	0.00416029	0.00416029	0.00416029	0.00416029	0.00416029	0
15595	4	0.00877700035	0.0110794	2.62121e-05	0.010980766666666664	0.006978377366666666	0
15599	2	0.00878279	0.00878279	0.00878279	0.00878279	0.00878279	0
1559	37	0.018805743965465485	0.0400237	0.000368516	0.033663025000000006	0.015383762499999997	0
15603	3	0.006457485	0.00963344	0.000121895	0.00962528	0.0048695075	0
15604	5	0.016886589499999997	0.0308452	0.000121895	0.030471449999999997	0.01230497375	0
15605	5	0.0047262646	0.00563519	0.000119496	0.0051994375	0.0041027065	0
15606	2	0.0142416	0.0142416	0.0142416	0.0142416	0.0142416	0
15609	2	0.00760722	0.00760722	0.00760722	0.00760722	0.00760722	0
1560	195	0.03793195157896338	0.0913182	3.09826e-05	0.05192248969072166	0.03239310530927836	1
15610	4	0.02576444	0.0435112	0.00882584	0.040760333333333336	0.0203217	0
15611	2	0.0469365	0.0469365	0.0469365	0.0469365	0.0469365	0
15612	6	0.02166419066666667	0.0355167	0.00518058	0.028657136	0.018281136	0
15614	3	0.00675238	0.00866976	0.00522262	0.00751726	0.00579369	0
15615	3	0.008691	0.00928558	0.00812932	0.00897184	0.00839371	0
15616	5	0.029558295000000002	0.0452584	0.00463338	0.036595725	0.024751442499999998	0
1561	497	0.02633371197377746	0.291447	0.00016514	0.05109506108870969	0.02111152897177421	1
15621	6	0.018989907333333333	0.0390879	0.00769202	0.0372904	0.014819294	0
15623	5	0.020630624640000005	0.0455806	7.87664e-05	0.0452361	0.014116996599999999	0
15624	3	0.0185978	0.0216953	0.0168963	0.019448550000000002	0.01704905	0
15625	12	0.0187878818939394	0.0284057	0.000157925	0.023867827272727273	0.015739640454545453	0
15630	164	0.011773468324128325	0.0195055	1.90591e-05	0.01456515601226995	0.009850091073619628	0
15631	5	0.021420746999999997	0.0434809	0.0057448	0.041878849999999995	0.015593045	0
15632	61	0.019259243161803323	0.0447021	2.38274e-05	0.039235283333333336	0.016081512500000002	0
15635	2	0.00280452	0.00280452	0.00280452	0.00280452	0.00280452	0
15636	2	0.0285058	0.0285058	0.0285058	0.0285058	0.0285058	0
15639	2	4.76906e-05	4.76906e-05	4.76906e-05	4.76906e-05	4.76906e-05	0
1563	37	0.0268076258558558	0.0485989	0.00956012	0.03556913888888888	0.021890147222222225	0
15642	3	0.0010160373666666669	0.00152214	1.42921e-05	0.00151691	0.00076298605	0
15644	1565	0.018910649564929407	0.0376983	0.0	0.029764622647058807	0.014653344170505156	0
15645	16	0.004936989170416667	0.0344498	0.0	0.03315306666666666	0.002797683296	0
15646	10	0.023244908436444448	0.041045	0.0	0.03818507777777778	0.01634909760666667	0
15647	4	0.011414445666666663	0.0159925	0.000129094	0.013163759999999998	0.010157298	0
15648	63	0.021068348273814666	0.04486	7.14446e-06	0.04072814556935484	0.015790735322580643	0
1564	599	0.02689025083325268	0.0830395	0.000249566	0.043094227424749165	0.021183632775919736	0
15654	4	0.028109899999999993	0.0417834	0.0120528	0.0408541	0.022601633333333333	0
15655	2	0.0483865	0.0483865	0.0483865	0.0483865	0.0483865	0
1565	35	0.020249304521008357	0.0357631	0.00354859	0.0293701205882353	0.016935760882352942	0
15662	3	9.71602e-05	0.000121895	4.76906e-05	0.000121895	8.47928e-05	0
15665	4	0.00823626	0.0108399	0.0035368	0.009545966666666668	0.00698432	0
1566	40	0.03176018332051277	0.0755413	0.00224644	0.04875631538461538	0.025855006410256405	0
15671	3	0.01739996666666667	0.0197306	0.0151395	0.0185302	0.01623465	0
15673	2	5.72459e-05	5.72459e-05	5.72459e-05	5.72459e-05	5.72459e-05	0
15675	3	0.01605083333333333	0.0190113	0.0106631	0.0187447	0.0145706	0
15676	4	0.01302628	0.0151183	0.00839958	0.0143592	0.012151926666666667	0
15677	4	0.03174573378333334	0.046268	4.53027e-05	0.03417336666666667	0.0300511009	0
15678	7	0.021852555238095237	0.0392463	0.00880626	0.03634761666666667	0.017596109999999998	0
15679	5	0.026159233800000004	0.0414973	0.000145906	0.03656585	0.0199526835	0
1567	140	0.0297745325889	0.0912626	0.00538195	0.04338906762589927	0.023486100719424453	0
15683	2	0.0021647	0.0021647	0.0021647	0.0021647	0.0021647	0
15687	7	0.002265573838095238	0.00757413	5.96356e-05	0.007288423333333333	0.001367626933333333	0
1568	209	0.03455654420454401	0.0782989	0.00205903	0.047797008653846146	0.027950241586538475	0
15690	2	0.010719	0.010719	0.010719	0.010719	0.010719	0
15691	6	0.018055233333333334	0.0362023	0.00764773	0.03532748	0.013892650000000001	0
15693	3	0.039897600000000005	0.0477399	0.0247621	0.04746535	0.03597645	0
15694	10	0.029385415800000016	0.0442018	3.8141e-05	0.03538552222222222	0.024937325555555556	0
15695	5	0.024403390040000004	0.046235	3.09826e-05	0.0432109	0.016487471325000003	0
15698	2	0.0160421	0.0160421	0.0160421	0.0160421	0.0160421	0
15699	4	0.024350800750000002	0.0462846	3.57545e-05	0.045809899999999994	0.016629444833333333	0
15706	2	0.000167546	0.000167546	0.000167546	0.000167546	0.000167546	0
15707	3	0.011409126666666667	0.0164933	0.00179108	0.01621815	0.00886704	0
15708	3	0.031092066666666668	0.0404475	0.0142111	0.03953255	0.026414350000000003	0
15709	6	0.012906028439999998	0.0386825	2.38113e-06	0.03858912	0.00774571186	0
15710	6	0.015947076666666664	0.0206461	0.00444015	0.017157480000000003	0.01388469	0
15712	3	0.0002939265	0.000424656	7.39815e-05	0.000403899	0.00022856175	0
15715	4	0.0214275	0.0293387	0.0137687	0.0284375	0.018667566666666666	0
15716	7	0.03089273857142856	0.0452263	0.00121381	0.03901018333333334	0.025233235000000003	0
15718	6	0.030076713333333328	0.041769	0.0133645	0.0392917	0.025172939999999998	0
15719	2	0.0239369	0.0239369	0.0239369	0.0239369	0.0239369	0
15720	7	0.010279707142857144	0.0130301	0.00204553	0.011831800000000002	0.008565423333333334	0
15721	9	0.007879695307777778	0.0162526	0.0	0.015361725000000001	0.00497532962875	0
15723	2	0.0155835	0.0155835	0.0155835	0.0155835	0.0155835	0
15725	3	0.01313707	0.0156376	0.00995011	0.014730550000000002	0.011886805	0
15726	16	0.011757596771666672	0.0199579	2.38274e-05	0.016271221346666667	0.010217244013333333	0
15727	4	0.016763826666666665	0.0205523	0.00603356	0.0191281	0.014788120000000002	0
15728	7	0.025447645079523813	0.0474299	9.52667e-06	0.043897766666666664	0.017802592778333334	0
15729	7	0.01856443709047619	0.0233463	5.00789e-05	0.020479983333333337	0.016590229816666666	0
15733	28	0.019535364789417982	0.0343935	7.87664e-05	0.02551558333333333	0.016776739333333332	0
15734	4	0.012325886833333334	0.017138	0.000141101	0.013473573333333334	0.011296600333333332	0
15735	2	0.0166967	0.0166967	0.0166967	0.0166967	0.0166967	0
15737	4	0.01658383333333333	0.0196275	0.0134231	0.017346166666666666	0.01581156666666667	0
15740	2	0.024518	0.024518	0.024518	0.024518	0.024518	0
15743	4	0.036484316666666676	0.0506501	0.0198472	0.0483122	0.030521500000000003	0
15744	3	0.024045933333333335	0.0287071	0.0189049	0.02661645	0.02171535	0
15746	3	0.014514319999999997	0.0190176	0.00722476	0.018159099999999997	0.01226268	0
15748	2	2.1443e-05	2.1443e-05	2.1443e-05	2.1443e-05	2.1443e-05	0
15749	5	0.017612759999999998	0.0255166	0.0132233	0.021848525	0.015621999999999999	0
15750	3	0.00474393	0.00588862	0.00275098	0.0057404050000000005	0.004171585	0
15751	3	0.027756268666666667	0.0415686	0.000145906	0.04156145	0.020850103000000002	0
15753	4	0.013403172666666666	0.0172366	0.000194036	0.01714006666666667	0.010533045333333333	0
15755	3	0.042189066666666664	0.0488306	0.0376857	0.04444075	0.0388683	0
15756	3	0.02693406666666667	0.033628	0.0150602	0.032871	0.0235871	0
15757	5	0.023051663999999996	0.0447336	0.00800122	0.043635900000000005	0.017459232499999998	0
15759	2	0.0112555	0.0112555	0.0112555	0.0112555	0.0112555	0
15762	2	0.00506466	0.00506466	0.00506466	0.00506466	0.00506466	0
15764	2	0.0267762	0.0267762	0.0267762	0.0267762	0.0267762	0
15765	20	0.029897133999999968	0.0462185	0.00219735	0.036112763157894745	0.026448442105263162	0
15766	11	0.035472720545454535	0.0615322	0.00738773	0.046836430000000005	0.028688153	0
15768	2	0.00125751	0.00125751	0.00125751	0.00125751	0.00125751	0
15769	7	0.035172000771428576	0.0508965	1.19092e-05	0.046706983333333334	0.029789801166666668	0
15771	2	0.0188862	0.0188862	0.0188862	0.0188862	0.0188862	0
15775	2	8.35527e-05	8.35527e-05	8.35527e-05	8.35527e-05	8.35527e-05	0
15776	4	0.008479070166666667	0.0114821	0.000705841	0.010990766666666667	0.0067634570000000005	0
1577	4	0.014550348333333333	0.0253947	0.00228199	0.021110566666666664	0.010497796666666665	0
15780	8	0.027351611071428562	0.0453065	0.00174861	0.03255424285714286	0.024819571428571423	0
15781	6	0.023827141726666667	0.0418409	5.72459e-05	0.02988292	0.019915849180000004	0
15782	6	0.009327492666666666	0.0216533	0.00175126	0.01987232	0.006088704	0
15784	8	0.016350136428571426	0.0244007	0.00746792	0.023389114285714285	0.013929957142857144	0
15785	2	0.0121263	0.0121263	0.0121263	0.0121263	0.0121263	0
15786	6	0.01585583607533333	0.021148	2.38113e-06	0.01900998	0.013285012225999999	0
15787	14	0.023069621868131877	0.0434354	0.0	0.03938796923076923	0.019974883846153847	0
15788	3	0.019926366666666667	0.0234513	0.0165778	0.02160065	0.0181639	0
15789	5	0.012876891017000004	0.0222193	9.52667e-06	0.022188899999999998	0.008880098767499999	0
15791	6	0.014856443333333332	0.0219276	0.00833835	0.0193356	0.01255983	0
15792	5	0.0182878	0.0232566	0.0115402	0.0210825	0.01697545	0
15794	6	0.015060538666666666	0.0218429	0.00495268	0.016445596	0.013323399999999999	0
15795	2	0.0108962	0.0108962	0.0108962	0.0108962	0.0108962	0
15796	14	0.009111559010989015	0.0161527	0.00229842	0.014112698461538462	0.0069846769230769235	0
1579	31	0.022733136215053802	0.0387475	0.0	0.03077524	0.018843123000000003	0
15801	2	0.0447494	0.0447494	0.0447494	0.0447494	0.0447494	0
15803	6	0.020797732666666673	0.0315385	0.00115999	0.03056798	0.017016618	0
15804	4	0.025935317166666666	0.0425691	0.000143503	0.04199406666666666	0.019111501	0
15805	3	0.013144225133333333	0.0197177	1.66754e-05	0.019708	0.009857487699999999	0
15809	11	0.011576933454545451	0.0317529	0.0016587	0.02274915	0.0069694119999999995	0
1580	23	0.025925825849802357	0.0413553	0.00125751	0.034741722727272724	0.020354941363636362	0
15810	3	0.019324933333333336	0.023279	0.0115582	0.0232083	0.0173479	0
15812	20	0.02528572026768419	0.0528146	7.14446e-06	0.04509739473684211	0.01830438491368421	0
15814	45	0.025299130086070657	0.0582547	2.38113e-06	0.04772130227272728	0.022618356818181813	0
15815	2	7.15897e-05	7.15897e-05	7.15897e-05	7.15897e-05	7.15897e-05	0
15816	12	0.013481153001515154	0.0189299	2.62121e-05	0.018251581818181813	0.011116002909090907	0
15817	8	0.017078535739285725	0.0305	1.19092e-05	0.02936714285714286	0.013390869228571427	0
15818	7	0.018013565857142855	0.0215417	2.1443e-05	0.021164	0.015976507166666667	0
15819	8	0.028002225	0.037623	0.0149443	0.03471185714285714	0.02377292857142857	0
1581	13	0.017515661666666675	0.0282608	0.00342818	0.023387400000000003	0.014460864166666669	0
15823	11	0.013706154509090908	0.0206999	6.6807e-05	0.0197139	0.010808295999999998	0
15824	112	0.028072981653780738	0.0628995	0.0	0.04539818648648649	0.02135281738738738	0
15826	3	0.016750616666666666	0.0257868	0.00640615	0.02192285	0.012232525	0
15827	2	0.0252653	0.0252653	0.0252653	0.0252653	0.0252653	0
15829	4	0.014376488166666666	0.018768	0.000213329	0.0177124	0.011213676333333334	0
15830	4	0.029158900000000005	0.0422029	0.0124187	0.040969066666666665	0.023946366666666666	0
15831	16	0.02508266933333333	0.0490639	0.00144126	0.04194557333333333	0.01886065266666666	0
15834	27	0.035793350227920274	0.0554501	0.00367873	0.045498053846153866	0.028223710769230782	0
15835	14	0.015205600329670322	0.0413836	0.00244149	0.03999491538461539	0.011724206153846152	0
15836	17	0.017256595655147058	0.0499399	2.62121e-05	0.046312675000000005	0.012342666506250002	0
15837	106	0.012348989048301808	0.0370392	2.38274e-05	0.028371642571428553	0.009585860552380952	0
15839	2	0.0377739	0.0377739	0.0377739	0.0377739	0.0377739	0
1583	4	0.024145489999999995	0.0285971	0.00708464	0.027586833333333335	0.020424613333333334	0
15840	5	0.030106386113	0.0443105	2.38113e-06	0.043626750000000006	0.0221015452825	0
15841	2	0.0325746	0.0325746	0.0325746	0.0325746	0.0325746	0
15845	2	0.0153524	0.0153524	0.0153524	0.0153524	0.0153524	0
15846	5	0.006521107225999999	0.010706	0.0	0.008989545	0.0051130227825	0
15847	8	0.011376313373571426	0.0159101	7.14446e-06	0.013488628571428572	0.009713622065714285	0
15848	2	7.14446e-06	7.14446e-06	7.14446e-06	7.14446e-06	7.14446e-06	0
15849	3	0.0022811642	0.00341941	3.09826e-05	0.003406255	0.0017120413	0
1584	7	0.037467417142857146	0.0590162	0.00430121	0.05028448333333333	0.028748209999999996	1
15850	5	0.026945005	0.043149	0.00914175	0.040849075	0.021232149999999998	0
15852	3	0.0007301124	0.00108342	2.85972e-05	0.00108087	0.0005534586	0
15854	9	0.036895029911111106	0.0507826	4.05279e-05	0.0421237625	0.0315695509875	0
15855	32	0.01001181240731855	0.0149496	2.38113e-06	0.014001787096774193	0.008769453870967739	0
15856	2	0.0208754	0.0208754	0.0208754	0.0208754	0.0208754	0
15857	5	0.014746260000000002	0.0167308	0.012753	0.015497650000000002	0.0138402	0
15858	14	0.02018550810329672	0.0314572	3.33684e-05	0.026550173846153845	0.016222997615384614	0
15859	8	0.042473439642857144	0.0544011	0.00847255	0.04865254285714286	0.03725559285714286	0
1585	143	0.024397165306805576	0.0460373	0.001114	0.035342221126760574	0.020824397746478873	0
15861	6	0.0008716822533333335	0.00135301	9.07348e-05	0.0011326034	0.00074813816	0
15862	2	0.00202126	0.00202126	0.00202126	0.00202126	0.00202126	0
15865	3	0.003343286666666667	0.00470245	0.0013039	0.004362980000000001	0.002663705	0
15868	56	0.014711272019480536	0.0753916	0.00111911	0.02925064218181817	0.010028551272727271	0
15869	3	0.024018466666666665	0.0287898	0.0173882	0.0273336	0.0216328	0
1586	18	0.02715497509803923	0.0376481	0.00176187	0.03138404117647059	0.024226684705882354	0
15871	6	0.023364092200000002	0.03547	0.000109903	0.03144692	0.0182039086	0
15872	43	0.01559471353266888	0.149566	0.00119072	0.04296389285714286	0.01043326833333333	0
15873	57	0.027784554661654103	0.0637946	0.00828112	0.042992041071428566	0.019880621428571433	0
15874	20	0.01808810657894736	0.030608	0.00402049	0.024740478947368423	0.01401600157894737	0
15875	2	0.0143793	0.0143793	0.0143793	0.0143793	0.0143793	0
15876	37	0.020181008048048066	0.0392066	0.00143346	0.03494044444444444	0.016276543888888887	0
15877	42	0.029146429117305413	0.0613521	0.00789262	0.04678742439024393	0.022292708536585364	0
15878	195	0.042294392319322895	0.0690061	0.00245254	0.055028754639175274	0.034258522680412365	7
1587	54	0.024641977435359848	0.0512024	0.00097934	0.03820645849056603	0.021612850943396232	0
15881	13	0.025186907820512826	0.0428651	0.00340479	0.034690075	0.022875491666666668	0
15882	5	0.025572629999999996	0.0425838	0.0125922	0.034582725	0.021417975	0
15883	7	0.028040161904761895	0.043496	0.0181675	0.03482709999999999	0.022850016666666667	0
15884	13	0.03636134871794871	0.0545067	0.0137886	0.046207658333333346	0.026642383333333335	0
15885	13	0.018466774102564098	0.0477053	0.00148557	0.03650575833333333	0.012779412499999998	0
15886	14	0.02157050945054946	0.0336389	0.00536237	0.027796530769230773	0.015982260769230767	0
15887	22	0.024788253116883076	0.0563305	0.0043999	0.045261166666666665	0.02082321904761905	0
15888	74	0.027027470454646405	0.051511	0.000468728	0.038107776712328754	0.020407746027397256	0
15889	4	0.0030832750766666664	0.00617624	7.14446e-06	0.006025970000000001	0.00205412882	0
1588	284	0.0284417756062305	0.0589442	0.000596732	0.04775247102473498	0.02460976183745583	0
15890	2	0.00459581	0.00459581	0.00459581	0.00459581	0.00459581	0
15892	204	0.018040263461846864	0.0654804	0.000793161	0.0340434645320197	0.012797643349753694	0
15893	5	0.0023201502999999997	0.00419389	0.000609093	0.0036967974999999997	0.00164702325	0
15894	8	0.026612307142857148	0.047896	0.0107448	0.03853838571428571	0.020724857142857146	0
15895	80	0.024619396999999855	0.0552118	0.00202934	0.039956570886075966	0.01970426569620253	0
15896	104	0.01947916381628081	0.106126	0.00107832	0.043714080194174755	0.012582213786407757	0
15897	70	0.024397239645739144	0.0537535	7.14446e-06	0.040238211594202884	0.018312323043478265	0
15898	32	0.023153885020161327	0.0460045	0.00236155	0.03410897096774194	0.016618918387096775	0
15899	104	0.02520639802464535	0.0773055	0.00173006	0.046528943689320396	0.01822656699029126	0
1589	16	0.034390886999999995	0.0594519	0.00639234	0.050246033333333336	0.02871967333333333	1
15900	12	0.026799117424242423	0.0449393	0.00301753	0.03975622727272727	0.020520957272727278	0
15901	2	0.00605727	0.00605727	0.00605727	0.00605727	0.00605727	0
15902	11	0.009487240000000004	0.0205523	0.0018097	0.015813679999999997	0.006794166000000002	0
15903	10	0.015293826666666671	0.0411434	0.00544084	0.0377261	0.01125160888888889	0
15904	87	0.013873297675308649	0.0444041	0.0	0.030596675581395352	0.010721666744186046	0
15908	14	0.01694488736263737	0.0290675	0.00355743	0.023046307692307692	0.01359336769230769	0
1590	23	0.027650997114624487	0.0390221	0.0057648	0.033136136363636375	0.023419231363636363	0
15911	5	0.026270739999999997	0.0398342	0.0160973	0.031402975	0.02227655	0
15912	2	0.0149391	0.0149391	0.0149391	0.0149391	0.0149391	0
15913	2	5.72459e-05	5.72459e-05	5.72459e-05	5.72459e-05	5.72459e-05	0
15914	5	0.022493005999999996	0.034371	0.00262204	0.0338201	0.018898635	0
15915	3	0.035904	0.0415401	0.028297	0.03970750000000001	0.03308595	0
15917	2	0.000783157	0.000783157	0.000783157	0.000783157	0.000783157	0
15922	2	0.0214374	0.0214374	0.0214374	0.0214374	0.0214374	0
15923	9	0.013399265555555555	0.0187494	0.00271725	0.017092074999999998	0.01205731875	0
15924	2	0.0168791	0.0168791	0.0168791	0.0168791	0.0168791	0
15928	2	0.0199058	0.0199058	0.0199058	0.0199058	0.0199058	0
15929	2	4.53027e-05	4.53027e-05	4.53027e-05	4.53027e-05	4.53027e-05	0
1592	44	0.02232001772727275	0.0382183	0.00350444	0.028243130232558134	0.019565206976744187	0
15930	3	0.008707730000000002	0.00884936	0.00855738	0.008782905	0.008636915	0
15933	2	0.00317543	0.00317543	0.00317543	0.00317543	0.00317543	0
15936	3	0.003409612666666667	0.00501979	0.000329578	0.00494963	0.002604524	0
15938	4	0.02132856533333333	0.0321036	0.000628892	0.021820966666666667	0.02111333066666667	0
15939	4	0.029858698333333336	0.0424367	0.00818989	0.032520933333333335	0.02805923	0
1593	12	0.038228660000000025	0.0836336	0.00774383	0.05615509090909092	0.029471011818181823	1
15944	2	0.0167365	0.0167365	0.0167365	0.0167365	0.0167365	0
15946	4	0.03706581999999999	0.049627	0.00956012	0.04857966666666667	0.030650406666666668	0
15948	12	0.005110618166666665	0.0101375	0.000145906	0.009424036363636364	0.0035661254545454545	0
15949	2	0.0	0.0	0	0.0	0.0	0
15950	3	0.004090340333333334	0.00593568	0.000815691	0.005727665	0.0031676705	0
15951	2	0.00474969	0.00474969	0.00474969	0.00474969	0.00474969	0
15953	7	0.019186342857142862	0.0262015	0.0138285	0.021984683333333328	0.016022733333333334	0
15958	2	0.0168562	0.0168562	0.0168562	0.0168562	0.0168562	0
1595	9	0.02207108583333333	0.0316813	0.00176187	0.025732987500000002	0.01955744625	0
15963	3	0.010183996666666667	0.0117564	0.00742049	0.01156575	0.009397795	0
15964	2	6.44162e-05	6.44162e-05	6.44162e-05	6.44162e-05	6.44162e-05	0
15967	2	0.0128911	0.0128911	0.0128911	0.0128911	0.0128911	0
15968	2	0.0417547	0.0417547	0.0417547	0.0417547	0.0417547	0
15969	2	2.62121e-05	2.62121e-05	2.62121e-05	2.62121e-05	2.62121e-05	0
1596	10	0.023951851333333343	0.0345853	0.00850721	0.028720033333333332	0.021153711111111115	0
15970	2	0.000436886	0.000436886	0.000436886	0.000436886	0.000436886	0
15975	3	0.017391766666666666	0.0211274	0.0116255	0.0202749	0.01552395	0
15978	2	1.42921e-05	1.42921e-05	1.42921e-05	1.42921e-05	1.42921e-05	0
15979	2	2.38274e-05	2.38274e-05	2.38274e-05	2.38274e-05	2.38274e-05	0
15980	3	0.015280242466666665	0.0229158	2.38274e-05	0.02290845	0.0114624637	0
15988	2	0.0233238	0.0233238	0.0233238	0.0233238	0.0233238	0
